date,levels
2025-01-09,"4367.978636043295,4997.0262138117405,5353.1155803569945,5645.563500355308"
2025-01-10,"4367.978636043295,4997.0262138117405,5353.1155803569945,5645.563500355308"
2025-01-13,"4363.08443466696,5000.569040836832,5353.43252158521,5638.9019919362945"
2025-01-14,"4363.604612450207,4998.4691262282395,5354.343010694185,5637.779307483899"
2025-01-15,"4371.113882865255,4989.882103026385,5354.343010694185,5637.779307483899"
2025-01-16,"4371.113882865255,4989.882103026385,5354.343010694185,5637.779307483899"
2025-01-17,"4371.113882865255,4981.309831734687,5354.343010694185,5637.779307483899"
2025-01-20,"4371.113882865255,4972.752287010387,5354.343010694185,5637.779307483899"
2025-01-21,"4371.113882865255,4972.752287010387,5354.343010694185,5637.779307483899"
2025-01-22,"4371.113882865255,4972.752287010387,5354.343010694185,5637.779307483899"
2025-01-23,"4371.113882865255,4981.309831734687,5354.343010694185,5637.779307483899"
2025-01-24,"4371.113882865255,4981.309831734687,5354.343010694185,5637.779307483899"
2025-01-30,"4371.113882865255,4981.309831734687,5354.343010694185,5637.779307483899"
2025-01-31,"4371.113882865255,4989.882103026385,5354.343010694185,5637.779307483899"
2025-02-03,"4371.113882865255,4981.309831734687,5354.343010694185,5637.779307483899"
2025-02-04,"4371.113882865255,4972.752287010387,5354.343010694185,5637.779307483899"
2025-02-05,"4371.113882865255,4972.752287010387,5354.343010694185,5637.779307483899"
2025-02-06,"4371.113882865255,4972.752287010387,5354.343010694185,5637.779307483899"
2025-02-07,"4371.113882865255,4972.752287010387,5354.343010694185,5637.779307483899"
2025-02-10,"4371.113882865255,4972.752287010387,5354.343010694185,5637.779307483899"
2025-02-11,"4364.718161758039,4974.933279938146,5354.341565867129,5640.0479060361"
2025-02-12,"4364.718161758039,4974.933279938146,5354.341565867129,5640.0479060361"
2025-02-13,"4364.718161758039,4974.933279938146,5354.341565867129,5640.0479060361"
2025-02-14,"4364.718161758039,4974.933279938146,5354.341565867129,5640.0479060361"
2025-02-17,"4364.718161758039,4974.933279938146,5354.341565867129,5640.0479060361"
2025-02-18,"4364.718161758039,4974.933279938146,5354.341565867129,5640.0479060361"
2025-02-19,"4364.718161758039,4974.933279938146,5354.341565867129,5640.0479060361"
2025-02-20,"4364.718161758039,4974.933279938146,5354.341565867129,5640.0479060361"
2025-02-21,"4364.718161758039,4974.933279938146,5354.341565867129,5640.0479060361"
2025-02-24,"4364.718161758039,4974.933279938146,5354.341565867129,5640.0479060361"
2025-02-25,"4364.718161758039,4974.933279938146,5344.752077793188,5640.0479060361"
2025-02-26,"4364.718161758039,4974.933279938146,5354.341565867129,5640.0479060361"
2025-02-27,"4364.718161758039,4974.933279938146,5354.341565867129,5640.0479060361"
2025-02-28,"4362.175016679018,4971.642017458295,5351.777218122934,5645.425811935138"
2025-03-03,"4362.175016679018,4971.642017458295,5351.777218122934,5645.425811935138"
2025-03-04,"4362.175016679018,4971.642017458295,5351.777218122934,5645.425811935138"
2025-03-05,"4362.175016679018,4971.642017458295,5351.777218122934,5645.425811935138"
2025-03-06,"4362.175016679018,4971.642017458295,5351.777218122934,5635.036716909463"
2025-03-07,"4362.175016679018,4971.642017458295,5351.777218122934,5635.036716909463"
2025-03-10,"4362.175016679018,4971.642017458295,5351.777218122934,5635.036716909463"
2025-03-11,"4362.175016679018,4971.642017458295,5351.777218122934,5635.036716909463"
2025-03-12,"4362.175016679018,4971.642017458295,5351.777218122934,5635.036716909463"
2025-03-13,"4362.175016679018,4971.642017458295,5341.928515132669,5645.425811935138"
2025-03-14,"4362.175016679018,4971.642017458295,5341.928515132669,5635.036716909463"
2025-03-17,"4362.175016679018,4971.642017458295,5341.928515132669,5635.036716909463"
2025-03-18,"4358.1430357373365,4968.505111028144,5343.8016582326245,5633.498172509398"
2025-03-19,"4358.1430357373365,4968.505111028144,5343.8016582326245,5633.498172509398"
2025-03-20,"4358.1430357373365,4968.505111028144,5343.8016582326245,5633.498172509398"
2025-03-21,"4359.112257381314,4968.6441981889175,5348.232897909712"
2025-03-24,"4358.394492763693,4968.069288112209,5349.173152642815"
2025-03-25,"4358.394492763693,4968.069288112209,5349.173152642815"
2025-03-26,"4358.394492763693,4968.069288112209,5349.173152642815"
2025-03-27,"4358.394492763693,4968.069288112209,5349.173152642815"
2025-04-08,"4358.394492763693,4968.069288112209,5337.889038001776"
2025-04-09,"4358.394492763693,4968.069288112209,5326.628727272033"
2025-04-10,"4358.394492763693,4968.069288112209,5326.628727272033"
2025-04-11,"4367.607989476923,4968.069288112209,5326.628727272033"
2025-04-14,"4367.607989476923,4968.069288112209,5326.628727272033"
2025-04-15,"4367.607989476923,4968.069288112209"
2025-04-16,"4367.607989476923,4968.069288112209"
2025-04-17,"4367.607989476923,4968.069288112209"
2025-04-21,"4367.607989476923,4968.069288112209"
2025-04-22,"4367.607989476923,4968.069288112209"
2025-04-23,"4367.607989476923,4968.069288112209"
2025-04-24,"4367.607989476923,4968.069288112209"
2025-04-25,"4367.607989476923,4968.069288112209"
2025-04-28,"4367.607989476923,4968.069288112209"
2025-04-29,"4367.607989476923,4968.069288112209"
2025-04-30,"4367.607989476923,4968.069288112209"
2025-05-02,"4360.286566650159,4973.810878839375"
2025-05-05,"4199.325480783589,4360.286566650159,4973.810878839375"
2025-05-06,"4199.3982436820215,4366.857671319777,4968.3199364825"
2025-05-07,"4191.16928056322,4366.553568926364,4974.925476038185"
2025-05-08,"4191.16928056322,4366.553568926364,4974.925476038185"
2025-05-09,"4191.16928056322,4366.553568926364,4974.925476038185"
2025-05-14,"4191.16928056322,4366.553568926364,4974.925476038185"
2025-05-15,"4191.16928056322,4366.553568926364,4974.925476038185"
2025-05-16,"4191.16928056322,4366.553568926364,4974.925476038185"
2025-05-19,"4194.92826461665,4366.348588924455,4458.237650630795,4971.352190535529"
2025-05-20,"4193.8538288746995,4362.562824101211,4459.987080889068,4972.880203276217"
